crossing,count
"1100 BLK MLK JR AVE, LB 90813",1
"4400 BLK BELLFLOWER BLVD, LONG BEACH, CA 90808",1
"4400 BLK CERRITOS AVE, LONG BEACH CA 90807",1
"4400 BLK CERRITOS AVE, LONG BEACH, CA 90807",1
"4400 BLK CHARLEMAGNE AVE, LONG BEACH, CA 90808",1
"4400 BLK CORPORATE CENTER DR, LOS ALAMITOS, CA 90720",1
"1100 BLK MYRTLE ACE, LONG BEACH, CA 90813",1
"4400 BLK E 7TH ST, LONG BEACH, CA 90804",1
"4400 BLK E ROSADA ST, LONG BEACH, CA 90815",1
"4400 BLK ELM AVE, LB 90807",1
1100 BLK OBISPO AVE LB CA 90804,1
"1100 BLK PACIFIC COAST HWY, LONG BEACH CA,",1
1100 BLK QUEENS HIGHWAY LONG BEACH CA 90802,1
"4400 BLK HOWARD ST, LOS ALAMITOS, CA 90720",1
"4400 BLK KEEVER AVE, LONG BEACH, CA 90807",1
"4400 BLK KEEVER AVE, LONG BEACH, CA 90808",1
"1100 BLK ROSE AVE, LONG BEACH, CA 90813",1
1100 BLK STANLEY AVE,1
"1100 BLK VIA WANDA, LONG BEACH, CA 90805",1
"1100 BLK W HILL ST, LONG BEACH, CA 90806",1
"1100 BLOCK E 10TH ST, LONG BEACH CA",1
"4400 BLK OLIVE AVE, LONG BEACH, CA 90807",1
"1100 BLOCK LIME AVE, LONG BEACH CA",1
"4400 BLK ORANGE AVE, LONG BEACH CA",1
"1100 BLOCK LOCUST AVE, LONG BEACH CA",1
"4400 BLK VAIL ST, CERRITOS CA 90703",1
1100 BLOCK N STUDEBAKER,1
"4400 BLK W. SARAH ST, LONG BEACH, CA 91505",1
"1100 BLOCK PACIFIC AVE, LONG BEACH",1
"4400 E 14TH ST, LONG BEACH, CA 90804",1
1100 BOS ST CERRITOS CA 90703,1
"442 E 16TH ST, LONG BEACH, CA 90813",1
"450 E SHORELINE DR, LONG BEACH CA",1
"4500 BLK BELLFLOWER BLVD, LONG BEACH, CA 90808",1
"1100 E 65TH ST, LB CA 90805",1
"4500 BLK CANDLEBERRY AVE, SEAL BEACH, CA 90740",1
"1100 E 9TH ST, LONG BEACH, CA 90813",1
"4500 BLK CHERRY AVE, LONG BEACH, CA 90805",1
"1100 E ARTESIA BLVD, LONG BEACH, CA 90805",1
"1100 E HILL ST, LONG BEACH, CA 90806",1
"1100 E MARKET ST, LONG BEACH, CA 90805",1
"4500 BLK E ANAHEIM ST, LONG BEACH, CA 90804",1
"1100 E WILLOW ST, LONG BEACH, CA 90813",1
"1100 LINDEN AVE, LONG BEACH, CA 90813",1
"1100 LOMA AVE, LONG BEACH, CA 90804",1
"4500 BLK E VISTA ST, LONG BEACH, CA 90803",1
1100 OLIVE AVE,1
"4500 BLK FALCON AVE, LONG BEACH, CA 90807",1
"1100 ORANGE AVE, LONG BEACH, CA 90813",1
"1100 ORIZABA, LONG BEACH, CA 90804",1
"1100 PACIFIC AVE, LONG BEACH, CA 90813",1
"4500 BLK GREEN AVE, LOS ALAMITOS, CA 90720",1
"4500 BLK IRONWOOD AVE, SEAL BEACH, CA 90740",1
"1100 SOUTH ST, LONG BEACH, CA 90805",1
4500 BLK LINDEN AVE LONG BEACH CA 90807,1
1100 TEMPLE,1
1100 W ARTESIA BLVD,1
"11000 AGNES ST, CERRITOS, CA 90703",1
"4500 BLK MONTAIR AVE, LONG BEACH, CA 90808",1
"11000 ARTESIA BLVD, CERRITOS, CA 90703",1
"4500 BLK PACIFIC AVE, LB 90807",1
"11000 BLK 183RD ST, CERRITOS, CA 90701",1
"4500 BLK WALNUT AVE, LONG BEACH, CA 90807",1
"4500 BLK WHALEY AVE, LONG BEACH, CA 90807",1
"4500 BLOCK BRIERCREST AVE, LAKEWOOD, CA",1
11000 BLK ALONDRA BLVD CERRITOS CA 90650,1
"4500 BLOCK E 23RD ST, LONG BEACH CA",1
11000 BLK ARTESIA BLVD CERRITOS CA 90703,1
"4500 BLOCK FALCON AVE, LONG BEACH CA",1
11000 BLK BRADFORD CIRCLE CERRITOS CA 90703,1
"4500 E ATHERTON ST, LONG BEACH, CA 90815",1
"11000 BLK CANDOR ST, CERRITOS, CA 90703",1
4500 E GREENMEADOW RD LONG BEACH CA 90808,1
"4500 E OCEAN BLVD, LONG BEACH, CA 90803",1
"11000 BLK DEL AMO BLVD, CERRITOS, CA 90703",1
"4500 ELDER AVE, SEAL BEACH, CA 90740",1
"4500 FALCON AVE, LONG BEACH, CA 90807",1
"11000 BLK EBERLE CIR, CERRITOS, CA 90703",1
"4500 FARQUHAR AVE, LOS ALAMITOS, CA 90720",1
"11000 BLK HIBBING ST, CERRITOS, CA 90703",1
"4500 GUAVA AVE, SEAL BEACH, CA 90740",1
"4500 OSTROM AVE, LAKEWOOD, CA 90713",1
"11000 BLK OF BRADFORD CIR, CE CA 90703",1
"4510 E STEARNS ST, LONG BEACH, CA 90815",1
"11000 BLK TARAWA DR, LOS ALAMITOS, CA 90720",1
"4550 BLK ATLANTIC AVE, LONG BEACH, CA 90807",1
11000 BLK WYETH DRIVE CERRITOS CA 90703,1
4600 BLK ATLANTIC AVE LONG BEACH CA 90807,1
"11000 EBERLE ST, CERRITOS, CA 90703",1
"4600 BLK CANDLEWOOD ST, LAKEWOOD, CA 90712",1
"4600 BLK E BROADWAY, LONG BEACH, CA 90803",1
"11000 RANGER DR, LOS ALAMITOS, CA 90720",1
"11000 REAGAN AVE, LOS ALAMITOS, CA 90720",1
"11001 166TH ST, CERRITOS, CA 90703",1
"4600 BLK GUAVA AVE, SEAL BEACH, CA 90740",1
"11038 GONSALVES PL, CERRITOS, CA 90703",1
"4600 BLK HOWARD AVE, LOS ALAMITOS, CA 90720",1
"1109 BENNETT AVE, LONG BEACH, CA 90804",1
"4600 BLK KATELLA AVE, LOS ALAMITOS, CA 90720",1
"4600 BLK LONG BEACH BLVD LONG BEACH, CA 90805",1
11100 BLK ALONDRA BLVD NORWALK CA 90650,1
"11100 BLK BENNINGTON ST, LOS ALAMITOS, CA 90720",1
"11100 BLK CARSON ST, HAWAIIN GARDENS, CA 90716",1
"11100 BLK ENTERPRISE DR, LOS ALAMITOS, CA, 90720",1
"11112 BENNINGTON ST, LOS ALAMITOS, CA 90720",1
"11162 MINDORA ST, LOS ALAMITOS, CA 90720",1
"1118 CEDAR AVEM KING BEACH CA, 90813",1
"1119 SAINT LOUIS AVE 8, LONG BEACH, CA 90804",1
"11200 BLK BOS ST, CERRITOS, CA 90713",1
"4600 BLK N BANNER DR, LONG BEACH, CA 90807",1
"4600 BLK N BELLFLOWER BLVD, LB 90808",1
"11200 BLK MIDWAY DR, LOS ALAMITOS, CA 90720",1
"11200 BLOCK BOS ST, CERRITOS CA",1
4600 BLK N VIRGINA RD,1
"4600 BLK N VIRGINIA AVE, LONG BEACH, CA 90805",1
"11200 YEARLING ST, CERRITOS, CA 90703",1
"4600 E. LOS COYOTES DIAGONAL, LONG BEACH, CA 90805",1
"1126 QUEENS HWY LONG BEACH, CA 90802",1
4600 LONG BEACH BLVD LONG BEACH 90805,1
"4600 LONG BEACH BLVD, LONG BEACH CA, 90805",1
"11300 BLK BOS ST, CERRITYOS, CA 90703",1
"11300 BLK EXCELSIOR DR, NORWALK, CA 90650",1
"11300 BLK GONSALVES ST, LONG BEACH, CA 90703",1
"4680 1ST ST, SEAL BEACH, CA 90740",1
"11300 BLK OF FOSTER RD, LOS ALAMITOS, CA 90720",1
11300 BLK SOUTH ST,1
4700 BLK CLAIR DEL AVE LONG BEACH CA 90807,1
"11300 SOUTH ST, CERRITOS, CA 90703",1
4700 BLK CLARK AVE LONG BEACH CA 90808,1
"1134 RAYMOND AVE 4, LONG BEACH, CA 90804",1
"1140 JUNIPERO AVE, LONG BEACH, CA 90804",1
"11400 BLK SOUTH ST, CERRITOS, CA 90703",1
"4700 BLK E 7TH ST, LONG BEACH, CA 90804",1
"11472 SOUTH ST, CERRITOS, CA 90703",1
"11500 186TH ST, ARTESIA, CA 90701",1
"11500 BLK BINGHAM ST, CERRITOS, CA 90703",1
"11500 BLK DEL AMO BLVD, CERRITOS, CA 90703",1
"11500 BLOCK FLOSSMOOR RD, SANTA FE SPRINGS CA",1
"11500 SOUTH ST, CERRITOS, CA 90703",1
"11600 BUFORD ST, CERRITOS, CA 90703",1
"11600 PASEO BONITA, LOS ALAMITOS, CA 90720",1
"11700 BLK CHERRY ST, LOS ALAMITOS, CA 90720",1
"11700 BLK CONCORD ST, CERRITOS, CA 90703",1
"11700 BLK REAGAN ST, LOS ALAMITOS, CA 90720",1
"11800 BERTHA ST, CERRITOS, CA 90703",1
"11800 BLK ATHENE DR, CERRITOS, CA 90703",1
"11800 BLK LOS ALAMITOS BLVD, LOS ALAMITOS, CA 90720",1
"11800 BLK WYETH DR, CERRITOS, CA 90703",1
"11860 ATHENE DR, CERRITOS, CA 90703",1
"118700 KAMSTRA AVE, CERRITOS CA",1
"4700 BLK E PCH, LB CA 90804",1
"4700 BLK E. PACIFIC COAST HWY, LONG BEACH CA",1
800 BLK GARDENIA AVE. LONG BEACH CA 90813,1
"4700 BLK FIDLER AVE, LONG BEACH, CA 90808",1
11900 BLK ALCARE ST CERRITOS CA 90703,1
"4700 BLK HAZELNUT AVE, SEAL BEACH, CA 90740",1
11900 BLK CANDOR STREET CERRITOS CA 90703,1
2300 BLK CHESTNUT AVE LONG BEACH CA 90806,1
"2300 BLK COTA AVE, LONG BEACH, CA 90810",1
"4700 BLK KESTER AVE, SHERMAN OAKS, CA 91403",1
"11900 BOS ST, CERRITOS, CA 90703",1
4700 BLK VIRGINIA AVE LONG BEACH CA 90805,1
4700 BLK VIRGINIA AVE LONG BEACH CA 908052,1
"4700 BLK WALNUT AVE, LONG BEACH, CA 90807",1
"4700 DAISY AVE, LONG BEACH, CA 90805",1
"11TH ST / CERRITOS AVE, LONG BEACH, CA 90813",1
"11TH ST / LINDEN AVE, LONG BEACH, CA 90813",1
"4700 E ATHERTON ST, LONG BEACH, CA 90815",1
"120 BLK PIER G WAY, LONG BEACH, CA 90802",1
120 BLK W PACIFIC COAST HWY LONG BEACH CA 90806,1
"2300 BLK E 15TH ST, LONG BEACH 90804",1
"120 PEBBLY BEACH RD, AVALON, CA 90704",1
"4700 E WARWOOD RD, LONG BEACH, CA 90808",1
4700 HAZELBROO,1
"2300 BLK E 4TH ST, LONG BEACH, CA 90814",1
"4700 SUNFIELD AVE, LONG BEACH CA 90808",1
"4700 VIRGINIA AVE, LONG BEACH, CA 90805",1
"1200 ALAMITOS AVE, LONG BEACH, CA 90813",1
4700TH BLK OF LURELEI,1
"W 37TH ST / MAGNOLIA AVE, LONG BEACH, CA 90806",1
"4701 CLAIR DEL AVE, LONG BEACH, CA 90807",1
"1200 BENNETT AVE, LONG BEACH, CA 90804",1
"4720 E PACIFIC COAST HWY, LB 90804",1
"1200 BLK  E. 1ST. , LONG BEACH, CA 90802",1
"1200 BLK  E. 1ST., LONG BEACH CA  90802",1
"1200 BLK BELMONT AVE, LONG BEACH, CA 90804",1
"W 3RD ST / MAGNOLIA AVE, LONG BEACH, CA 90802",1
"480 GALLEON WAY, SEAL BEACH, CA 90740",1
"W 4TH ST / GOLDEN AVE, LONG BEACH, CA 90802",1
"1200 BLK DAISY AVE, LONG BEACH, CA",1
"W 4TH ST / PACIFIC AVE, LONG BEACH, CA 90802",1
4800 BLK CLAIR DEL AVE. LONG BEACH CA 90807,1
W 53RD ST/LB BLVD LB 90805,1
4800 BLK DAISY AVE LONG BEACH CA 90807,1
"4800 BLK E 1ST ST, LONG BEACH, CA 90803",1
"W ANAHEIM ST / I-710, LONG BEACH, CA 90810",1
"4800 BLK E FERRO ST, LONG BEACH, CA 90815",1
"4800 BLK E. STEARNS ST, LONG BEACH, CA 90815",1
"W ANAHEIM ST / I710, LONG BEACH, CA 90813",1
"W ANAHEIM ST / MAGNOLIA AVE, LONG BEACH, CA 90813",1
1200 BLK E 2ND STREET LONG BEACH CA 90802,1
"W ANAHEIM ST / SANTA FE AVE, LONG BEACH, CA 90813",1
W BALL ROAD AND S WESTERN AVE ANAHEIM CA 92804,1
"W BROADWAY / CEDAR AVE, LONG BEACH, CA 90802",1
"1200 BLK E 55TH ST, LONG BEACH, CA 90805",1
"4800 BLK LEMON AVE, LONG BEACH, CA 90807",1
"W BROADWAY / PINE AVE, LONG BEACH, CA 90802",1
"4800 BLK MONTAIR AVE, LONG BEACH., CA 90808",1
4800 BLK N LONG BEACH BLVD LONG BEACH CA 90805,1
1200 BLK E 64TH STREET LONG BEACH CA 90805,1
1200 BLK E 68TH ST,1
"1200 BLK E 68TH ST, LONG BEACH, CA 90805",1
"W BURNETT ST / PACIFIC AVE, LONG BEACH, CA 90806",1
4800 BLK WOODRUFF AVE LAKEWOOD CA 90713,1
"4800 BLOCK BELLFLOWER BLVD, LONG BEACH CA",1
"1200 BLK E APPLETON ST, LONG BEACH, CA 90802",1
"W HILL ST / CHESTNUT AVE, LONG BEACH, CA 90806",1
"1200 BLK E BROADWAY, LONG BEACH, CA 90802",1
"4800 GAVIOTA AVE, LONG BEACH, CA 90807",1
4800 PREMIERE,1
"W PACIFIC COAST HWY / DAISY AVE, LONG BEACH, CA 90806",1
"1200 BLK E HELLMAN, LB 90813",1
"W PACIFIC COAST HWY / HARBOR, LONG BEACH, CA 90813",1
"1200 BLK E ORANGE AVE, LONG BEACH, CA 90813",1
"2300 BLK LOCUST AVE, LB 90806",1
"1200 BLK E ROOSEVELT RD, LONG BEACH, CA 90807",1
"4900 BLK BRAYTON AVE, LONG BEACH, CA 90807",1
"4900 BLK BROOK AVE, LONG BEACH, CA 90805",1
"1200 BLK FREEMAN AVE, LONG BEACH, CA 90804",1
4900 BLK E 7TH ST LONG BEACH CA 90804,1
"1200 BLK GARDENIA AVE, LONG BEACH, CA 90813",1
"1200 BLK GOLDEN RAIN RD, SEAL BEACH, CA 90740",1
"2300 BLK MARTIN LUTHER KING JR AVE, LB 90806",1
"1200 BLK LEIGH CT, LONG BEACH, CA 90806",1
"2300 BLK N BELLFLOWER, LONG BEACH, CA 90815",1
1200 BLK LONG BEACH BLVD LONG BEACH CA 90813,1
"1200 BLK LONG BEACH BLVD, LB 90813",1
"4900 BLK GREEN AVE, LOS ALAMITOS, CA 90720",1
"2300 BLK N EARL AVE, LONG BEACH, CA 90806",1
"4900 BLK LONG BEACH BLVD, LONG BEACH 90805",1
"1200 BLK MIRA MAR AVE, LONG BEACH, CA 90815",1
2300 BLK OLIVE AVE LONG BEACH CA 90806,1
"2300 BLK OLIVE AVE, LONG BEACH, CA 90806",1
2300 BLK PINE AVE LONG BEACH CA 90806,1
"2300 BLK PROMONTORY DR., SIGNAL HILL, CA 90755",1
1200 BLK N BELLFLOWER BLVD LONG BEACH CA 90815,1
"1200 BLK N BELLFLOWER BLVD, LONG BEACH, CA 90804",1
"4900 E FERRO ST, LONG BEACH, CA 90815",1
"2300 BLK SAN FRANCISCO AVE, LONG BEACH, CA 90806",1
"4900 E VERNON ST, LONG BEACH, CA 90815",1
"4900 HAZELNUT AVE, SEAL BEACH, CA 90740",1
"1200 BLK N STUDEBAKER RD, LB 90815",1
"4TH ST / DAISY AVE, LONG BEACH, CA 90802",1
"4TH ST / LOMA AVE, LONG BEACH, CA 90814",1
"1200 BLK N. STUDEBAKER RD, LONG BEACH, CA 90815",1
"2300 BLK SARAH CT, SIGNAL HILL, CA 90755",1
5 BLK NORMAN CT LB 90813,1
2300 BLK STEARNLEE AVE,1
"50 BLK W 53RD ST, LONG BEACH, CA 90805",1
"2300 BLK TULANE AVE, LONG BEACH, CA 90815",1
"2300 BLK W WARDLOW RD, LONG BEACH, CA 90810",1
"50 BLK W MARKET ST, LONG BEACH, CA 90805",1
"50 BLK W. MARKET ST, LONG BEACH, CA 90805",1
"50 BLK XIMENO AVE, LONG BEACH, CA 90803",1
2300 BLK WEBSTER AVE LONG BEACH CA 90810,1
"50 E 6TH ST, LONG BEACH, CA 90802",1
"50 JUNIPERO AVE, LONG BEACH, CA 90803",1
"1200 BLK PACIFIC COAST HWY, LONG BEACH 90806",1
"50 W PLYMOUTH ST, LONG BEACH, CA 90805",1
"2300 BLOCK SEABRIGHT AVE, LONG BEACH CA",1
"500 ALMOND AVE, LONG BEACH, CA 90802",1
"500 BLK ALMOND AVE, LONG BEACH, CA 90802",1
500 BLK ARTESIA BLVD LONG BEACH CA 90805,1
"2300 BLOCK VUELTA GRANDE AVE, LONG BEACH CA",1
1200 BLK PINE AVE,1
"500 BLK ATLANTIC AVE, LONG BEACH, CA 90802",1
1200 BLK PINE AVE LONG BEACH CA 90813,1
"500 BLK CEDAR AVE, LB 90802",1
"2300 CARROLL PARK S, LONG BEACH, CA 90814",1
1200 BLK STEVELY AVE LONG BEACH CA 90815,1
"2300 CASPIAN AVE, LONG BEACH, CA 90810",1
"500 BLK CENTRAL AVE, SEAL BEACH, CA 90740",1
2300 CHESTNUT AVE BLOCK LONG BEACH CA 90806,1
1200 BLK W 17TH ST. LONG BEACH CA 90813,1
"1200 BLK W 19TH ST, LONG BEACH, CA 90810",1
500 BLK CHESTNUT AVE LONG BEACH CA 90802,1
"1200 BLK W PACIFIC COAST HWY, LONG BEACH",1
"1200 BLK WOODRUFF AVE, LONG BEACH 90241",1
500 BLK DAISY AVE,1
"2300 E 17TH ST, LONG BEACH, CA 90804",1
"2300 E SPAUDLING ST, LONG BEACH, CA 90804",1
500 BLK E 14TH ST LONG BEACH CA 90813,1
"1200 BLOCK E JACKSON ST, LONG BECH CA",1
"2300 FASHION AVE, LONG BEACH, CA 90810",1
"1200 BLOCK E POINSETTIA ST, LONG BEACH CA",1
"1200 BLOCK W MADDOX ST, LONG BEACH CA",1
"1200 BURNETT ST, SIGNAL HILL, CA 90755",1
500 BLK E 51ST STREET LONG BEACH 90805,1
"2300 GRANADA AVE, LONG BEACH, CA 90815",1
"2300 LEWIS AVE, SIGNAL HILL, CA 90755",1
"500 BLK E ADAMS ST, LONG BEACH, CA 90805",1
"1200 E 2ND ST, LONG BEACH, CA 90802",1
"2300 LINDEN AVE, LONG BEACH, CA, 90806",1
"1200 E 9TH ST, LONG BEACH, CA 90813",1
"1200 E ANAHEIM ST, LONG BEACH, CA 90813",1
"1200 E APPLETON ST, LONG BEACH, CA 90802",1
"2300 N BELLFLOWER BLVD, LONG BEACH, CA 90815",1
"2300 N STUDEBAKER RD, LONG BEACH, CA 90815",1
"1200 E MARKET ST, LONG BEACH, CA 90805",1
"1200 E PACIFIC COAST HWY, LONG BEACH, CA 90806",1
"1200 E SMITH PL, LONG BEACH, CA 90806",1
"1200 E SOUTH ST, LONG BEACH, CA 90805",1
"2300 SAN ANSELINE AVE, LONG BEACH, CA 90806",1
"2300 TEVIS AVE, LONG BEACH, CA 90815, CA",1
"1200 GAVIOTA AVE, LONG BEACH, CA 90813",1
"1200 GOLDEN RAIN RD, SEAL BEACH, CA 90740",1
"500 BLK E DAYMAN ST, LONG BEACH, CA 90806",1
"231 WINDSOR WAY, LONG BEACH, CA 90802",1
"1200 MAGNOLIA AVE, LONG BEACH, CA 90813",1
"1200 N BELLFLOWER BLVD, LONG BEACH, CA 90815",1
1200 N LOMA VISTA CT LONG BEACH CA 90813,1
"1200 OCEAN AVE, SEAL BEACH, CA 90740",1
"1200 PIER G AVE, LONG BEACH, CA 90802",1
"233 E DEL AMO BLVD, LONG BEACH, CA 90805",1
"500 BLK E PLEASANT AVE, LONG BEACH, CA 90805",1
"1200 ROSE AVE, LONG BEACH, CA 90813",1
"2333 PASADENA AVE, LONG BEACH, CA 90806",1
"1200 W 9TH STREET, LONG BEACH, CA 90813",1
"240 CHESTNUT AVE, LONG BEACH, CA 90802",1
"12000 ATLANTIC AVE, LYNWOOD, CA 90262",1
"12000 BELMONT PL, CERRITOS, CA 90703",1
"12000 BERTHA ST, CERRITOS, CA 90703",1
"12000 BLK ACLARE ST, CERRITOS, CA 90703",1
500 BLK E RHEA STREET LONG BEACH CA 90806,1
"12000 BLK ARTESIA BLVD, CERRITOS, CA 90701",1
"500 BLK E SHORELINE DR, LONG BEACH, CA 90802",1
"500 BLK E SHORELINE, LB 90802",1
"500 BLK E WARDLOW RD, LONG BEACH, CA 90807",1
"500 BLK E. 1ST ST LONG BEACH, CA 90802",1
12000 BLK DAWN DR CERRITOS 90703,1
"500 BLK E. ARTESIA BLVD, LONG BEACH, CA 90805",1
"2400 AMELIA CT, SIGNAL HILL, CA 90755",1
12000 BLK ELGERS ST,1
"500 BLK FLINT AVE, LONG BEACH, CA 90814",1
12000 BLK PINE STREET LOS ALAMITOS CA 90720,1
500 BLK GOLDEN AVE LONG BEACH CA 90802,1
"12000 BLK SEMORA PL, CERRITOS, CA 90703",1
"500 BLK GOLDEN AVE, LB 90802",1
"500 BLK LIME AVE. LONG BEACH, CA 90802",1
"12000 BLK STONEGATE LN, GARDEN GROVE, CA 92845",1
"12000 BLK TOWNE CENTER DR, CERRITOS, CA 90703",1
500 BLK LONG BEACH BLVD LONG BEACH CA 90802,1
"2400 ATLANTIC AVE, LONG BEACH, CA 90806",1
"500 BLK LONG BEACH BLVD, LB, CA 90802",1
"500 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",1
"500 BLK MOLINO AVE, LONG BEACH, CA 90814",1
"12000 DAVENPORT RD, LOS ALAMITOS, CA 90720",1
"2400 BLK ADRIATIC AVE, LB 90810",1
"12000 EASTMAN ST, CERRITOS, CA 90703",1
2400 BLK ALBURY AVE,1
"500 BLK NEBRASKA AVE, LONG BEACH, CA 90803",1
"2400 BLK ARLINGTON ST, LONG BEACH, CA 908010",1
1200BLOCK PIER G WAY LONG BEACH CA,1
"2400 BLK BALTIC AVE, LONG BEACH, CA 90810",1
"121 W TRAFFORD ST, LONG BEACH, CA 90805",1
"2400 BLK BRAYTON AVE, SIGNAL HILL CA 90755",1
12100 BLK LORALEEN STREET GARDEN GROVE CA 92841,1
"500 BLK PIER T AVE, LONG BEACH, CA",1
2400 BLK CALIFORNIA AVE SH 90755,1
"2400 BLK CHATWIN AVE, LONG BEACH, CA 90815",1
"12100 BLK SMOKIE LN, CERRITOS, CA 90703",1
"500 BLK REDONDO AVE, LONG BEACH, CA 90814",1
"12100 CHERRY ST, LOS ALAMITOS, CA 90720",1
"500 BLK SILVERA AVE, LONG BEACH, CA 90803",1
500 BLK SOUTH STREET LONG BEACH CA 90805,1
"12100 YEARLING ST, CERRITOS, CA 90703",1
"500 BLK STONEHAM CT, LONG BEACH, CA 90803",1
"12124 SMOKIE LN, CERRITOS, CA 90703",1
"500 BLK TREEMONT AVE, LONG BEACH, CA 90814",1
"12200 BLK DEL AMO BLVD, CERRITOS, CA 90703",1
500 BLK W 10TH STREET LONG BEACH CA 90813,1
"12200 BLK SANDY ROCK ST, CERRITOS, CA 90703",1
"12200 BLOCK EBERLE PL, CERRITOS CA",1
"12200 BLOCK MONTECITO RD, SEAL BEACH CA",1
"2400 BLK DAISY AVE,L B 90806",1
"12200 ECHO RIVER WAY, CERRITOS, CA 90703",1
"12244 VIARNA ST, CERRITOS, CA 90703",1
12300 BLK CARNABY STREET CERRITOS CA 90703,1
"12300 BLK DEL AMO, CERR 90703",1
"2400 BLK E 2ND ST, LONG BEACH, CA 90803",1
2400 BLK E 4TH ST,1
"12300 BLK HEDDA DR, CERRITOS, CA 90703",1
500 BLK W 4TH ST,1
"2400 BLK E 6TH ST, LONG BEACH, CA 90814",1
"12300 BLK LUNAR DR, LOS ALIMITOS 90720",1
"12300 BLK PROVINCETOWN ST, SEAL BEACH, CA 90740",1
"500 BLK W BROADWAY, LB 90802",1
"12300 BLK WILLOWBRANCH LN, CERRITOS, CA 90703",1
"500 BLK W MELROSE WAY, LONG BEACH, CA 90802",1
"500 BLK WILLOW ST. LONG BEACH, CA 90806",1
"2400 BLK FANWOOD AVE, LONG BEACH, CA 90815",1
500 BLK WILLOW STREET LONG BEACH CA 908096,1
"2400 BLK LAKEWOOD BLVD, LONG BEACH",1
"500 BLOCK LAKEWOOD CENTER MALL, LAKEWOOD CA",1
12300 DROXFORD,1
"500 BLOCK LINDEN AVE, LONG BEACH CA",1
"12300 ELGERS ST, CERRITOS, CA 90703",1
"2400 BLK LINDEN AVE, LB 90806",1
"12300 REVA ST, CERRITOS, CA 90703",1
"12300 SEAL BEACH BLVD.,SB CA 90740",1
"12300 SOUTH ST, CERRITOS, CA 90703",1
"12400 BLK 195TH ST, CERRITOS, CA 90703",1
"500 E 16TH ST, LONG BEACH, CA 90813",1
"12400 BLK ASHWORTH PL, CERRITOS, CA 90703",1
"500 E 6TH ST, LONG BEACH, CA 90802",1
"12400 BLK DESTINO ST, CERRITOS, CA 90703",1
"12400 BLK ECKLESON ST, CERRITOS, CA 90703",1
2400 BLK LONG BEACH BLVD LONG BEACH CA 90806,1
"500 E PLEASANT ST, LONG BEACH, CA 90805",1
"12400 BLK RANCHO VISTA DR, CERRITOS, CA 90703",1
2400 BLK MAGNOLIA AVE,1
"500 E WILLOW ST, LONG BEACH, CA 90806",1
"500 HAVANA AVE, LONG BEACH, CA 90814",1
"12400 BLK TIMBERCREEK LN, CERRITOS, CA 90703",1
"500 LAKEWOOD CENTER MALL, LAKEWOOD, CA 90812",1
"500 LEMON AVE, LONG BEACH CA 90805",1
12400 MILES,1
"500 LINDEN AVE, LONG BEACH, CA 90802",1
"500 LOS CERRITOS WAY, CERRITOS, CA 90703",1
"2400 BLK N STUDEBAKER RD, LB 9815",1
"500 TERMONT AVE, LONG BEACH, CA 90814",1
"500 W 11TH ST, LONG BEACH, CA 90813",1
"500 W 6TH ST, LONG BEACH, CA 90802",1
"2400 BLK OF DELTA, LB CA 90810",1
"500 W ESTHER ST, LONG BEACH, CA 90813",1
"5000 AIRPORT PLAZA DR, LONG BEACH, CA 90815",1
"12500 BLK BUBBLING CREEK LN, CERRITOS, CA 90703",1
"5000 APOLLO CIR, SEAL BEACH, CA 90740",1
"12500 BLK FOSTER RD, LOS ALAMITOS, CA 90720",1
"5000 BLK 7TH ST, LONG BEACH, CA 90804",1
"12500 BLK ROSE ST, CERRITOS, CA 90703",1
"2400 BLK OF ST JOE, LB CA 90815",1
"2400 BLK PIER A WAY, LB 90802",1
"5000 BLK ANAHEIM RD, LONG BEACH, CA 90815",1
"2400 BLK SAINT JOSEPH AVE, LONG BEACH, CA 90815",1
"12500 BLK WENDY ST, CERRITOS, CA 90703",1
"2400 BLK SEABRIGHT AVE, LONG BEACH, CA 90810",1
"12500 DESTINO ST, CERRITOS, CA 90703",1
2400 BLK STUDEBAKER RD LB 90815,1
"12534 CUESTA DR, CERRITOS, CA 90703",1
"2400 BLK W LINCOLN ST, LB 90810",1
"12600 BEACH AVE, CERRITOS, CA 90703",1
"12600 BLK ARTESIA BLVD., CERRITOS, CA 90703",1
"12600 BLK CUESTA ST. CERRITOS, CA 90703",1
"5000 BLK E 6TH ST, LONG BEACH, CA 90814",1
"2400 BLK W WARDLOW RD, LONG BEACH, CA 90810",1
"2400 BLK WEBSTER AVE, LONG BEACH, CA 90810",1
2400 BLK WINWARD LANE NEWPORT BEACH CA 92660,1
"5000 BLK E BRITTAIN ST, LONG BEACH, CA 90808",1
2400 BLK ZANDIA AVE,1
"5000 BLK E CARITA ST, LONG BEACH, CA 90808",1
"5000 BLK E CARSON ST, LONG BEACH, CA 90808",1
"2400 BLOCK BALTIC AVE, LONG BEACH CA",1
5000 BLK E CORALITE STREET LONG BEACH CA 90808,1
"2400 BLOCK CHERRY AVE, SIGNAL HILL CA",1
"12700 BLK PARK ST, CERRITOS, CA 90703",1
12700 BLK TOWNE CENTER DR CERRITOS CA 90703,1
"12700 BLOCK ACLARE ST, CERRITOS CA",1
"12700 SILVA PL, CERRITOS, CA 90703",1
